tokenizer_family,model_name,tokenizer_path,tokenizer_mode,language,length_label,input_chars,worker_processes,chunk_count,chunk_chars,overlap_chars,chat_template_time_ms,mp_dispatch_process_collect_time_ms,chunk_dedup_time_ms,lopt_e2e_time_ms,native_e2e_time_ms,native_tokenizer_time_ms,native_output_tokens,native_token_hash,lopt_output_tokens,lopt_token_hash,exact_match,fallback_used,fallback_serial_time_ms,fallback_token_hash,error_message,candidate_status,actual_chunk_count,e2e_speedup_x,tokenizer_speedup_x,tokenizer_time_drop_pct
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,8k,8192,4,2,4096,64,0.0,5.505,1.322,6.827,21.586,21.041,4690,9c2efb7a0dfdf826de685e494791eda236be15b2d55a656acc8f408218dd2651,4690,9c2efb7a0dfdf826de685e494791eda236be15b2d55a656acc8f408218dd2651,True,False,,,,valid,2,3.162,3.822,73.837
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,16k,16384,1,1,16384,8192,0.0,19.767,0.0,19.767,37.477,36.576,9364,f062cb30b9d8b42fa87087d43d1cb220a7316dc201ec14079190bc954c116a07,9364,f062cb30b9d8b42fa87087d43d1cb220a7316dc201ec14079190bc954c116a07,True,False,,,,valid,1,1.896,1.85,45.956
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,16k,16384,2,2,8192,256,0.0,10.782,2.478,13.26,37.477,36.576,9364,f062cb30b9d8b42fa87087d43d1cb220a7316dc201ec14079190bc954c116a07,9364,f062cb30b9d8b42fa87087d43d1cb220a7316dc201ec14079190bc954c116a07,True,False,,,,valid,2,2.826,3.392,70.522
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,16k,16384,4,8,2048,32,0.0,8.098,4.011,12.109,37.477,36.576,9364,f062cb30b9d8b42fa87087d43d1cb220a7316dc201ec14079190bc954c116a07,9364,f062cb30b9d8b42fa87087d43d1cb220a7316dc201ec14079190bc954c116a07,True,False,,,,valid,8,3.095,4.517,77.86
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,16k,16384,8,4,4096,32,0.0,6.331,3.594,9.925,37.477,36.576,9364,f062cb30b9d8b42fa87087d43d1cb220a7316dc201ec14079190bc954c116a07,9364,f062cb30b9d8b42fa87087d43d1cb220a7316dc201ec14079190bc954c116a07,True,False,,,,valid,4,3.776,5.777,82.691
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,16k,16384,16,8,2048,64,0.0,8.177,3.941,12.118,37.477,36.576,9364,f062cb30b9d8b42fa87087d43d1cb220a7316dc201ec14079190bc954c116a07,9364,f062cb30b9d8b42fa87087d43d1cb220a7316dc201ec14079190bc954c116a07,True,False,,,,valid,8,3.093,4.473,77.644
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,32k,32768,1,1,32768,1024,0.0,39.28,0.0,39.28,64.515,63.69,18729,47b9be46c47794c37256511cbeface33803efa4d896a9f0b4737add404073689,18729,47b9be46c47794c37256511cbeface33803efa4d896a9f0b4737add404073689,True,False,,,,valid,1,1.642,1.621,38.326
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,32k,32768,2,2,16384,256,0.0,21.41,4.622,26.032,64.515,63.69,18729,47b9be46c47794c37256511cbeface33803efa4d896a9f0b4737add404073689,18729,47b9be46c47794c37256511cbeface33803efa4d896a9f0b4737add404073689,True,False,,,,valid,2,2.478,2.975,66.384
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,32k,32768,4,8,4096,32,0.0,11.189,7.577,18.766,64.515,63.69,18729,47b9be46c47794c37256511cbeface33803efa4d896a9f0b4737add404073689,18729,47b9be46c47794c37256511cbeface33803efa4d896a9f0b4737add404073689,True,False,,,,valid,8,3.438,5.692,82.432
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,32k,32768,8,16,2048,32,0.0,11.246,8.226,19.472,64.515,63.69,18729,47b9be46c47794c37256511cbeface33803efa4d896a9f0b4737add404073689,18729,47b9be46c47794c37256511cbeface33803efa4d896a9f0b4737add404073689,True,False,,,,valid,16,3.313,5.663,82.343
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,1,1,65536,512,0.0,77.956,0.0,77.956,99.179,97.979,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1,1.272,1.257,20.436
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,2,2,32768,32,0.0,42.227,9.054,51.281,99.179,97.979,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,2,1.934,2.32,56.902
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,4,8,8192,32,0.0,22.325,15.297,37.622,99.179,97.979,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8,2.636,4.389,77.215
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,16,4096,32,0.0,21.095,16.457,37.552,99.179,97.979,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,16,2.641,4.645,78.47
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,16,4096,32,0.0,21.9,16.449,38.349,99.179,97.979,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,16,2.586,4.474,77.648
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,128k,131072,1,1,131072,256,0.0,157.615,0.0,157.615,179.939,177.917,74976,fb06951794fe86535ff8c60311e0681b2ce9b56c42e7625486c477db3e3c13ab,74976,fb06951794fe86535ff8c60311e0681b2ce9b56c42e7625486c477db3e3c13ab,True,False,,,,valid,1,1.142,1.129,11.411
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,128k,131072,2,2,65536,64,0.0,84.449,17.055,101.504,179.939,177.917,74976,fb06951794fe86535ff8c60311e0681b2ce9b56c42e7625486c477db3e3c13ab,74976,fb06951794fe86535ff8c60311e0681b2ce9b56c42e7625486c477db3e3c13ab,True,False,,,,valid,2,1.773,2.107,52.535
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,128k,131072,4,4,32768,64,0.0,47.223,25.581,72.804,179.939,177.917,74976,fb06951794fe86535ff8c60311e0681b2ce9b56c42e7625486c477db3e3c13ab,74976,fb06951794fe86535ff8c60311e0681b2ce9b56c42e7625486c477db3e3c13ab,True,False,,,,valid,4,2.472,3.768,73.458
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,128k,131072,8,4,32768,128,0.0,47.159,26.064,73.223,179.939,177.917,74976,fb06951794fe86535ff8c60311e0681b2ce9b56c42e7625486c477db3e3c13ab,74976,fb06951794fe86535ff8c60311e0681b2ce9b56c42e7625486c477db3e3c13ab,True,False,,,,valid,4,2.457,3.773,73.494
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,256k,262144,1,1,262144,1024,0.0,342.866,0.0,342.866,407.418,404.174,150013,e1945a60c71d2c1b2cf51721e32ed654835765d655e8cd62a41904df898aa67e,150013,e1945a60c71d2c1b2cf51721e32ed654835765d655e8cd62a41904df898aa67e,True,False,,,,valid,1,1.188,1.179,15.169
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,256k,262144,2,2,131072,128,0.0,171.089,39.783,210.872,407.418,404.174,150013,e1945a60c71d2c1b2cf51721e32ed654835765d655e8cd62a41904df898aa67e,150013,e1945a60c71d2c1b2cf51721e32ed654835765d655e8cd62a41904df898aa67e,True,False,,,,valid,2,1.932,2.362,57.669
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,256k,262144,4,16,16384,512,0.0,84.976,66.872,151.848,407.418,404.174,150013,e1945a60c71d2c1b2cf51721e32ed654835765d655e8cd62a41904df898aa67e,150013,e1945a60c71d2c1b2cf51721e32ed654835765d655e8cd62a41904df898aa67e,True,False,,,,valid,16,2.683,4.756,78.975
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,256k,262144,8,4,65536,256,0.0,94.466,50.492,144.958,407.418,404.174,150013,e1945a60c71d2c1b2cf51721e32ed654835765d655e8cd62a41904df898aa67e,150013,e1945a60c71d2c1b2cf51721e32ed654835765d655e8cd62a41904df898aa67e,True,False,,,,valid,4,2.811,4.279,76.627
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,256k,262144,16,8,32768,32,0.0,91.04,58.328,149.368,407.418,404.174,150013,e1945a60c71d2c1b2cf51721e32ed654835765d655e8cd62a41904df898aa67e,150013,e1945a60c71d2c1b2cf51721e32ed654835765d655e8cd62a41904df898aa67e,True,False,,,,valid,8,2.728,4.44,77.475
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,512k,524288,1,2,262144,256,0.0,634.405,67.646,702.051,795.424,789.659,300018,9bb1c68462b356abdd9842cbc3d0018118d2ba3401f9bc43267744f8011cad7c,300018,9bb1c68462b356abdd9842cbc3d0018118d2ba3401f9bc43267744f8011cad7c,True,False,,,,valid,2,1.133,1.245,19.661
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,512k,524288,2,2,262144,128,0.0,344.708,67.381,412.089,795.424,789.659,300018,9bb1c68462b356abdd9842cbc3d0018118d2ba3401f9bc43267744f8011cad7c,300018,9bb1c68462b356abdd9842cbc3d0018118d2ba3401f9bc43267744f8011cad7c,True,False,,,,valid,2,1.93,2.291,56.347
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,512k,524288,4,4,131072,256,0.0,187.65,100.971,288.621,795.424,789.659,300018,9bb1c68462b356abdd9842cbc3d0018118d2ba3401f9bc43267744f8011cad7c,300018,9bb1c68462b356abdd9842cbc3d0018118d2ba3401f9bc43267744f8011cad7c,True,False,,,,valid,4,2.756,4.208,76.237
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,512k,524288,8,32,16384,1024,0.0,96.539,146.542,243.081,795.424,789.659,300018,9bb1c68462b356abdd9842cbc3d0018118d2ba3401f9bc43267744f8011cad7c,300018,9bb1c68462b356abdd9842cbc3d0018118d2ba3401f9bc43267744f8011cad7c,True,False,,,,valid,32,3.272,8.18,87.775
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,512k,524288,16,64,8192,32,0.0,93.296,136.51,229.806,795.424,789.659,300018,9bb1c68462b356abdd9842cbc3d0018118d2ba3401f9bc43267744f8011cad7c,300018,9bb1c68462b356abdd9842cbc3d0018118d2ba3401f9bc43267744f8011cad7c,True,False,,,,valid,64,3.461,8.464,88.185
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,512k,524288,32,128,4096,32,0.0,67.87,133.426,201.296,795.424,789.659,300018,9bb1c68462b356abdd9842cbc3d0018118d2ba3401f9bc43267744f8011cad7c,300018,9bb1c68462b356abdd9842cbc3d0018118d2ba3401f9bc43267744f8011cad7c,True,False,,,,valid,128,3.952,11.635,91.405
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,512k,524288,64,256,2048,128,0.0,134.796,157.431,292.227,795.424,789.659,300018,9bb1c68462b356abdd9842cbc3d0018118d2ba3401f9bc43267744f8011cad7c,300018,9bb1c68462b356abdd9842cbc3d0018118d2ba3401f9bc43267744f8011cad7c,True,False,,,,valid,256,2.722,5.858,82.93
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,720k,737280,1,4,184320,512,0.0,914.369,157.906,1072.275,1242.23,1234.089,421879,ac3995651b186dfd431797a41a18aab4de1323f461f5dbc142ff238155cc622d,421879,ac3995651b186dfd431797a41a18aab4de1323f461f5dbc142ff238155cc622d,True,False,,,,valid,4,1.158,1.35,25.907
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,720k,737280,2,2,368640,256,0.0,529.872,101.35,631.222,1242.23,1234.089,421879,ac3995651b186dfd431797a41a18aab4de1323f461f5dbc142ff238155cc622d,421879,ac3995651b186dfd431797a41a18aab4de1323f461f5dbc142ff238155cc622d,True,False,,,,valid,2,1.968,2.329,57.064
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,720k,737280,4,4,184320,512,0.0,282.386,149.097,431.483,1242.23,1234.089,421879,ac3995651b186dfd431797a41a18aab4de1323f461f5dbc142ff238155cc622d,421879,ac3995651b186dfd431797a41a18aab4de1323f461f5dbc142ff238155cc622d,True,False,,,,valid,4,2.879,4.37,77.118
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,720k,737280,8,32,23040,32,0.0,143.177,207.159,350.336,1242.23,1234.089,421879,ac3995651b186dfd431797a41a18aab4de1323f461f5dbc142ff238155cc622d,421879,ac3995651b186dfd431797a41a18aab4de1323f461f5dbc142ff238155cc622d,True,False,,,,valid,32,3.546,8.619,88.398
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,720k,737280,16,64,11520,64,0.0,80.421,196.694,277.115,1242.23,1234.089,421879,ac3995651b186dfd431797a41a18aab4de1323f461f5dbc142ff238155cc622d,421879,ac3995651b186dfd431797a41a18aab4de1323f461f5dbc142ff238155cc622d,True,False,,,,valid,64,4.483,15.345,93.483
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,720k,737280,32,128,5760,64,0.0,82.881,189.063,271.944,1242.23,1234.089,421879,ac3995651b186dfd431797a41a18aab4de1323f461f5dbc142ff238155cc622d,421879,ac3995651b186dfd431797a41a18aab4de1323f461f5dbc142ff238155cc622d,True,False,,,,valid,128,4.568,14.89,93.284
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,720k,737280,64,128,5760,128,0.0,128.173,200.898,329.071,1242.23,1234.089,421879,ac3995651b186dfd431797a41a18aab4de1323f461f5dbc142ff238155cc622d,421879,ac3995651b186dfd431797a41a18aab4de1323f461f5dbc142ff238155cc622d,True,False,,,,valid,128,3.775,9.628,89.614
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,1,2,450560,512,0.0,1136.762,117.938,1254.7,1291.023,1281.342,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,2,1.029,1.127,11.283
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,2,2,450560,2048,0.0,637.547,121.57,759.117,1291.023,1281.342,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,2,1.701,2.01,50.244
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,4,4,225280,1024,0.0,334.927,186.675,521.602,1291.023,1281.342,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,4,2.475,3.826,73.861
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,32,28160,32,0.0,160.91,264.302,425.212,1291.023,1281.342,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32,3.036,7.963,87.442
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,64,14080,256,0.0,110.925,228.679,339.604,1291.023,1281.342,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,64,3.802,11.551,91.343
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,32,128,7040,32,0.0,95.737,226.171,321.908,1291.023,1281.342,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,128,4.011,13.384,92.528
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,64,256,3520,32,0.0,136.853,234.743,371.596,1291.023,1281.342,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,256,3.474,9.363,89.32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,1024k,1048576,1,2,524288,64,0.0,1314.804,146.72,1461.524,1519.188,1507.947,600031,fd3e783ca0e19aa44b65c76f1e9a8a3af5b51a1dfa88506d9cb4262e3672dad0,600031,fd3e783ca0e19aa44b65c76f1e9a8a3af5b51a1dfa88506d9cb4262e3672dad0,True,False,,,,valid,2,1.039,1.147,12.808
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,1024k,1048576,2,2,524288,64,0.0,719.832,145.611,865.443,1519.188,1507.947,600031,fd3e783ca0e19aa44b65c76f1e9a8a3af5b51a1dfa88506d9cb4262e3672dad0,600031,fd3e783ca0e19aa44b65c76f1e9a8a3af5b51a1dfa88506d9cb4262e3672dad0,True,False,,,,valid,2,1.755,2.095,52.264
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,1024k,1048576,4,16,65536,64,0.0,333.045,261.44,594.485,1519.188,1507.947,600031,fd3e783ca0e19aa44b65c76f1e9a8a3af5b51a1dfa88506d9cb4262e3672dad0,600031,fd3e783ca0e19aa44b65c76f1e9a8a3af5b51a1dfa88506d9cb4262e3672dad0,True,False,,,,valid,16,2.555,4.528,77.914
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,1024k,1048576,8,16,65536,128,0.0,205.295,256.943,462.238,1519.188,1507.947,600031,fd3e783ca0e19aa44b65c76f1e9a8a3af5b51a1dfa88506d9cb4262e3672dad0,600031,fd3e783ca0e19aa44b65c76f1e9a8a3af5b51a1dfa88506d9cb4262e3672dad0,True,False,,,,valid,16,3.287,7.345,86.386
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,1024k,1048576,16,64,16384,128,0.0,109.932,259.496,369.428,1519.188,1507.947,600031,fd3e783ca0e19aa44b65c76f1e9a8a3af5b51a1dfa88506d9cb4262e3672dad0,600031,fd3e783ca0e19aa44b65c76f1e9a8a3af5b51a1dfa88506d9cb4262e3672dad0,True,False,,,,valid,64,4.112,13.717,92.71
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,1024k,1048576,32,128,8192,32,0.0,105.654,264.731,370.385,1519.188,1507.947,600031,fd3e783ca0e19aa44b65c76f1e9a8a3af5b51a1dfa88506d9cb4262e3672dad0,600031,fd3e783ca0e19aa44b65c76f1e9a8a3af5b51a1dfa88506d9cb4262e3672dad0,True,False,,,,valid,128,4.102,14.273,92.994
